predicted_rainfall_mm,predicted_temp_c,visibility_meters,active_curfew_days,market_closure_risk,avg_traffic_congestion,past_claims_count
37.31401177720717,20.384875512317667,9893.428127265586,1,0.8742965602221743,1,2
178.51179969799554,26.954535290354407,2797.4634166109763,2,0.13452549228918453,9,0
107.86844838313014,26.003381523808606,6786.183126085007,2,0.1727896518824632,4,4
161.4880310328125,27.582577185035234,709.8327992885795,2,0.35764054958891134,6,1
179.21825998469865,26.931673567836818,1313.7311792278501,2,0.2907438658906739,6,3
63.60069499437277,21.750736280799682,238.40007452071396,0,0.6147709531562623,3,1
22.010384905535354,32.85033446471097,9994.714674384797,3,0.9027760477645449,4,1
45.58703250838833,40.51653729401262,8062.282232045282,3,0.9622915416725868,10,2
85.42155772525126,36.98848829208822,7909.8855443887,2,0.6536029525352265,3,0
163.60295318449863,38.84040672074623,5195.315537824161,3,0.8381592014010867,6,2
172.1461166512687,22.272176999014697,3140.6574124733115,3,0.5252022002307971,1,0
1.3904261062381407,46.64173988495004,1682.389987734224,3,0.20832694686003972,8,4
102.14946051551314,43.477771347604694,2989.812440695344,3,0.5246884120934774,8,2
83.4822006297558,42.542528917878556,3884.5179749055633,2,0.5550826014376511,9,3
44.42156209414605,43.04354654116949,7611.838950406882,1,0.7424575642135566,6,0
23.97307346673656,46.11589422771732,5488.685531250893,1,0.2198829897073491,1,2
67.5230342807256,35.239111051183535,959.3395402437303,1,0.3683103820867317,3,3
188.58194078250384,25.607896500293524,376.68428779733995,0,0.3640274692145663,1,1
64.64058640415105,37.269941019871155,1202.8553594338189,3,0.9594395957411649,5,4
103.75812434867322,40.80068182270229,4222.887394234318,2,0.44394496032671893,3,4
140.60379177903556,40.66168701391271,9345.290587080379,2,0.7550939672981465,2,1
72.7259204758588,34.60057267667264,6446.544315850371,0,0.750811381374439,3,2
194.35641654419214,21.916844141340185,8057.893818780048,2,0.2655441848032414,9,1
192.48945898842226,30.39116227604358,4770.471026144576,1,0.5718696893717321,8,3
50.356459165072835,45.781465036974005,3744.3276153114193,0,0.8943028933186481,3,0
99.44970117847708,36.36456947320793,1262.3236526229027,2,0.47519771945694944,2,2
60.17566196335393,35.07329441115998,8784.143617424808,0,0.9451175073425461,5,0
56.968098875493524,27.527898402701418,7874.968284473448,0,0.2144582293241616,1,1
7.377389470906559,30.31656975766421,1847.5573564577062,2,0.07415910577403073,4,4
121.91286679597937,45.06969049628874,5220.153525987353,1,0.8914538731447493,8,0
100.5358046457723,38.660965330751395,4976.2731176281995,2,0.8476811979622166,1,0
10.29575024999787,42.04683674906532,6325.8972163279805,3,0.9925898759338447,5,4
55.729292847322284,32.72167184589434,9472.63156111436,3,0.6793934881124261,4,0
181.65317719333075,37.64692214477242,5881.7601292723,2,0.9366879266671495,6,0
47.91237813339448,26.95474104480981,5494.1292144304625,1,0.8269490250841108,7,4
28.97897441824462,39.75290324793762,693.1647427597067,3,0.8444263331200869,9,4
97.8905520555126,31.972837343693445,816.4932649766346,3,0.5691415704542683,1,1
197.13009082212014,32.39127441481288,2035.998555002531,2,0.38236459791671085,10,1
48.41105430230008,38.18102508815269,518.2135625791332,2,0.9345580725432818,4,0
134.4271094811757,46.215857401129945,7484.858376586121,2,0.43211717561589447,6,2
152.32392306574351,21.792177705041386,7288.636979140839,0,0.5388193672496691,10,1
47.527508798479936,43.09281064571621,1533.351097430101,0,0.44611430712518774,7,1
145.6432697223719,28.186727091541407,8393.573227793753,0,0.5648183139601971,7,2
73.55662654385064,32.42974472617858,1716.9031414918973,2,0.4705050789923272,8,2
126.4611661187159,20.613573205700252,3151.520752574116,1,0.04796755857947588,10,4
126.70594215217893,28.429290179360763,2639.9736117813773,3,0.8820481860076986,8,1
107.1549368149517,34.073674793643654,3848.609566015868,0,0.4443938189157698,8,3
18.05795401088166,21.57293016572829,2695.7049057216263,1,0.5889436485073487,8,3
167.0604991178476,33.75068042272862,4991.71907909683,2,0.13918780275798703,8,0
64.15601299434717,45.95909760803596,4192.597237275917,0,0.003387847982639136,6,1
37.30370207997085,22.951010107018547,9868.3810096374,2,0.24529009364364296,9,3
8.155028310952783,41.40434038611412,748.0782312566115,1,0.7045860321333502,3,1
118.17858863764836,31.470789494527793,1593.3774885960459,0,0.0991945301128786,6,1
135.51287236845647,38.34486400668146,717.6937603043043,0,0.9088874403864678,5,3
3.3175657855712304,27.286624743586422,6333.2437108272825,0,0.21502256935618458,8,1
102.4186116598562,24.46578335115803,734.1909186544519,0,0.2045936142917758,4,2
45.29915503958759,24.49295319959434,8397.109426286008,1,0.18150796162149552,4,0
129.03455808188997,21.97377447800805,5216.998580682893,0,0.013981712971364746,10,4
34.87328580099829,25.198107737234807,5364.67472089903,3,0.7718054684782346,10,3
138.18754762049318,38.598142779691116,5703.626175579503,3,0.8750345312452585,5,4
77.34706926010747,44.68733713161822,1873.9743218008653,2,0.6141627026161989,6,0
187.3459977473469,42.79551919655253,2137.3649705219777,0,0.1881999816798623,4,2
27.50418882919865,39.183760676485555,3324.409764155446,3,0.28527799694087974,2,2
68.2132702100517,23.092092175510874,6016.264875054144,3,0.4759266973649633,2,2
22.694704248117816,28.097248496286596,2259.1542042141023,3,0.9543459516233008,3,2
184.93872365571255,28.674592509029132,1340.05092590596,1,0.2473513718177428,2,3
175.4678706761962,26.998794499133396,9707.145486900636,0,0.731645903919888,1,3
51.58832554303112,34.42015847187225,415.4217851343045,1,0.4394482232929203,8,1
131.99680920683582,34.99550681663084,8066.434572293012,1,0.2978473483600218,5,1
163.44444004024317,29.992807304791086,7922.744465835216,3,0.45591593702211375,10,0
111.04016231989246,29.90609644462021,3112.6983156819406,3,0.07120671754123253,1,1
105.93011567120129,43.19955674137027,1529.1408368716714,2,0.7986873709303625,9,0
48.37045818009034,42.1001997529512,1627.1607377131495,0,0.24330192798296713,8,0
18.620553561179843,28.618283287060876,7034.829848924486,0,0.7254121231929704,4,0
179.44315159066534,45.586076428451264,6499.504592644502,3,0.06834837144819472,8,2
180.0836114326661,46.67882047607017,7870.90760766359,3,0.9550985561656861,10,4
126.62029145465358,29.148791176841144,9387.315489511226,0,0.1930149854056986,7,4
67.80595820974014,29.923898566205537,6980.8881600126015,2,0.8827420762070805,7,3
69.84191492253218,34.15775629581485,1727.345058204146,3,0.8094732096154345,1,0
145.19113577404786,46.35138275094286,2585.737644301025,2,0.967859924081416,6,2
179.42205199051543,44.536944127984725,8453.498562556522,1,0.4778906609457496,4,1
177.41728485302346,22.871902952340513,2251.199543175244,3,0.7273972938459515,10,1
155.97510917152476,30.996460811599654,910.7187061539179,1,0.37071065703778405,10,3
128.40632923085755,35.49439331299361,7092.144529614055,3,0.18436823801969382,10,3
16.827992999009766,34.08770923144312,4144.758283803392,1,0.4430759329334488,2,0
32.325742818922755,25.428165902232994,9216.392514949855,3,0.16574901538845488,10,0
179.71083770541586,44.04686959270833,6572.499696717883,2,0.9820446227863839,7,1
121.28581193191799,38.95434192391144,1086.1059823582755,2,0.09624649114071637,9,1
1.8394103233259296,43.4614344958505,9488.994359085875,2,0.5892117234526204,5,1
20.294308573206422,44.045399821785225,2733.86118367441,1,0.6264638552540559,8,1
132.70035382161117,40.95396390264071,3504.6824059816004,2,0.5380795428740542,5,4
1.0123167692437374,32.29789683499209,4142.152054098712,1,0.6621858857118336,7,0
32.16161028349973,37.09530914043189,701.9981047622698,3,0.11618077501189095,7,0
109.74675787331722,24.490231371352806,5065.851137859928,1,0.5550185242052911,9,1
138.37903953853865,38.862071689297416,1408.5212125378641,3,0.28721257112736154,3,2
130.3922519005201,25.019091160699862,4129.509201545847,0,0.9401760633010566,1,1
44.85386189211196,39.43058853428439,3636.955922322426,0,0.7620716534397257,2,3
142.4358442695072,26.428748501111123,7773.832817579732,0,0.9725144821597427,6,2
47.449817499360016,23.29143640420616,8071.071014000765,1,0.037556069740189546,10,3
65.07993963185355,24.627965724002806,1703.4462474130626,0,0.2851331751807087,10,2
149.29828102360483,20.055779786133968,3792.2016363164166,0,0.195422586638349,9,3
129.92657980944293,40.124709299898846,3858.8609781119508,0,0.0111545873118305,3,1
169.8446820988356,40.507229373634615,1683.8223505736335,3,0.24232573024632142,10,1
131.52257846006867,34.418133797571265,8024.844349501667,2,0.6787759835204289,2,2
113.66172066709433,24.518158429550745,7130.837617687148,1,0.23108892213456855,1,3
18.734953565618497,22.339521450299312,2065.74150571094,0,0.5090034454826182,2,4
73.5431606118867,20.535611060244037,3793.874704219231,3,0.8878181149649986,3,2
53.04047353634509,24.64094895502618,1236.8892435938394,2,0.6937579203490752,7,2
48.79792867581671,44.94395497952811,6356.42465151183,2,0.39462906990603197,2,0
194.6021109504891,26.76303156764709,1389.4448605764728,2,0.3724689389121083,5,2
78.61954493335207,29.919597162082038,9862.154852524194,3,0.45573581400848473,2,4
178.40931103542266,22.94967356547733,7850.684331941051,0,0.17704144105990638,7,1
126.22772519945258,26.22611653294877,4024.337785923152,2,0.6340007674159881,10,3
158.9622607083297,34.53828798184574,5869.9265363376735,3,0.3641528191046055,8,0
100.52741862103842,37.01707512667827,9131.149798920806,3,0.8523653492620437,8,3
115.38077692527182,26.86986479665391,5630.172947879096,1,0.7565526600578163,8,1
98.50353876377278,21.616500458303282,1910.0851666999608,3,0.61051316409216,10,2
39.0485975596089,30.948920335567163,3911.2928846953614,2,0.36420222264951607,9,4
144.49042305230105,26.557694385937356,8462.819677291505,2,0.2099318316734844,1,0
56.15447248817116,26.147509850434453,6513.287556698256,3,0.7761518641056229,1,4
4.863193286290768,46.87615847597675,6577.098966471243,2,0.48640909899108653,10,4
129.09445918143356,37.25641360592027,8694.850559747194,3,0.2247500381773575,2,4
35.42213588140979,35.592596408818686,8960.935963132546,2,0.19517461504000622,6,4
188.09171687058287,31.641702898653016,9213.967203438475,1,0.16540090450135903,1,1
190.78571540051746,32.01044133604404,1129.5220938809298,0,0.777161196205595,5,4
182.9728780440897,35.14534010746626,5532.434819238389,1,0.2289871853003117,5,4
74.03174005108887,39.500034597011,7456.993307939522,1,0.5266422635251975,4,1
3.0913233057734857,39.66009069309122,7617.883082244735,0,0.45154636097305645,5,3
185.66371251754506,24.807429415752587,6145.818779306038,2,0.5796108992282839,1,1
85.63682966346286,34.003157058145554,1834.515884800007,0,0.8771549003711943,6,2
193.3309638087339,31.534826660954856,8014.721428628311,3,0.8677473900817306,7,1
192.72399541785057,44.37475505554276,7257.091068446468,0,0.45107607182485965,8,3
170.601891093472,37.679729794114536,1044.1305611805556,1,0.015366250734723308,2,2
58.889778413917135,34.91011385964749,4745.336281808887,0,0.4264438057143032,7,2
77.01954572038505,23.231049981009686,1904.978515313675,2,0.6061935374241404,6,0
170.22733430337138,36.957860901055525,3507.2750479871243,1,0.5577647590980618,9,4
63.384401031255535,23.281709359046538,377.19470361571723,3,0.6513361058002055,8,2
33.8985493372185,29.44178411584106,4123.232710425431,2,0.15407573247308348,4,2
111.36025249167002,23.99957501480129,5588.793827330863,1,0.6465350987807326,9,3
187.2309548321562,39.37806211668233,6271.909409705451,3,0.18265161874377223,1,2
139.2059593349946,25.775059187412275,6702.205382261359,2,0.750523980696749,6,3
114.012234017873,30.972062449264726,8395.654868404108,3,0.33908761326268,8,4
19.435298754153706,45.0788937733258,2311.5364913021544,0,0.7098954333814536,4,0
123.00144533983395,25.72085873517117,1380.721859896986,0,0.04786559890610709,2,0
198.01077002085265,34.21854179084582,8545.064284599672,3,0.4078600255909134,2,4
28.016803047304805,31.739606512648614,1734.805585947969,0,0.7050345222633327,10,4
103.66593047274735,20.507473149280433,9752.648797094715,3,0.22687051633149413,1,1
175.47461438559108,42.19722718003876,8456.874648106643,2,0.7952870447972226,5,2
148.15372355084088,21.933285376808794,5108.590737718072,1,0.630779733104932,6,2
139.4031481990536,33.2791405873547,9817.929964235847,3,0.5875617721497983,4,2
140.49681679742184,35.6989922582906,1154.2919452584413,1,0.3535488542043371,4,3
71.89823024395103,37.59594078520844,3170.044459515996,1,0.4824514703811176,5,1
58.71836885289867,39.281685620620514,6454.599267397992,3,0.5973493009778531,5,2
161.87223109570272,27.091626738636023,3630.0673110371517,0,0.47246211391489046,9,3
162.02267893583615,20.27940574643658,9298.05100941176,2,0.6983133239405601,8,3
173.41446371602075,40.25642254593754,843.1356641426121,1,0.43369693310695956,9,0
182.64811051129425,34.9983847817322,5584.235954197453,2,0.20227318174203035,3,3
102.26847977218756,43.41129568980297,5990.489420472122,1,0.21393378280104725,3,4
100.30325893743992,42.99887416121944,6596.735613016796,3,0.005803768842941093,1,3
159.65903579335503,43.613132698060724,2705.5289886517817,0,0.30095771555867246,10,4
129.99278615555303,33.58265047942712,3772.7509896946717,2,0.7489176404785196,6,4
140.39337545154066,29.34159508343224,8468.06919071678,1,0.7941627088376095,4,0
159.15853388722022,42.16362967255836,2110.439135907566,3,0.20246754209575002,8,0
178.00106836351327,32.63623516481914,8303.304902298947,3,0.9590439968714077,2,3
67.59903137030716,25.136381499296167,5714.023144446875,1,0.5024027934801267,2,0
75.1165905279888,43.93927254772128,7669.437609702005,1,0.9169787490185026,7,0
18.7963879681738,44.71167654962572,7193.352189382021,1,0.7067652818616311,5,2
115.6560281992348,33.056673171924764,2233.612654771814,0,0.7224334230224131,1,3
7.188454759348417,22.119592364674048,5774.364817051954,1,0.08504362130607113,7,3
93.11960362649204,30.859130517674075,8703.686897489906,1,0.21999112689693068,7,3
108.52892694151532,42.49905446495289,4434.739120658907,0,0.008814833294472635,10,0
57.30825042565688,45.2496727992944,9672.589548188504,3,0.7161276404767375,6,0
118.16665211380214,25.69723678993268,4631.707980996837,1,0.34443828842851,4,4
6.100049987809886,21.875261136707604,1599.2992393452698,2,0.7866525160763468,8,1
7.469637749842883,44.565812687719486,4016.459864761198,3,0.3389362199370263,2,1
164.52011213193165,30.90333829140851,9526.683582627264,2,0.8193337522988611,2,1
72.03812828225257,35.16930699949177,3333.2643235305713,1,0.130698253748313,2,2
25.412102530376956,47.10584273742125,8707.361966697215,0,0.1733731567575082,3,0
104.44865201096087,21.86381238159824,8836.25668048252,0,0.3408765395839365,6,4
153.99871061972217,38.152904208658676,3631.8279384532184,0,0.4084873888822733,1,4
43.164205499368634,22.07495183209628,1015.9250488961948,1,0.3487028108429784,2,1
124.57809516380006,30.51312999706201,7300.667509756418,1,0.7636470325232199,10,2
17.0694929987536,42.50680726541651,3252.8205303370632,2,0.0969513926267147,2,2
10.33634423372154,32.13722251715777,7872.6514197242095,0,0.35121701963848806,1,1
106.2709263136296,47.921105909282616,4538.017512952244,1,0.8372399995154594,3,1
108.1270243220213,35.65365997850486,4955.614074957692,3,0.06679707726217199,10,0
127.48598029964131,28.992540273806696,7823.512186135661,1,0.9423435076713574,7,2
145.21826674453231,26.163117125333088,3947.1606444039535,1,0.9863168422720129,1,4
195.17041589250692,29.81457496001253,4542.647984164562,3,0.08856817382508009,7,1
103.26006966023907,30.430931665267423,3886.666593942297,0,0.29127252225573697,5,0
64.5912945882492,21.923982976270906,3799.9370497173436,3,0.37240066603535615,9,4
159.03723895374074,30.34807758394965,5354.276453634302,0,0.7763913686527261,2,2
54.16645025241485,32.998678552698294,8126.234556111277,3,0.5959268121167338,1,1
87.79428414112722,40.23665706268653,3745.3294568411457,2,0.6443657004925674,9,1
15.69127626845319,38.38842557220502,5337.69626126982,0,0.757509822818506,8,0
5.070148683091502,39.845438346416316,6773.127789337488,1,0.11797899943702572,10,0
192.52968293558502,20.234183092551998,2840.506573775819,2,0.8332094569102624,6,2
167.19602410244116,26.09468718825501,2919.723488043447,0,0.705619804180144,5,1
139.19484121873958,38.52716007519598,9347.448644829858,0,0.5773417251963703,8,0
81.79058888285398,33.55170230903292,7290.638818644668,0,0.8897353347830567,8,1
34.658864014169154,20.148777318713687,5856.429426988427,3,0.7003063538838071,5,2
31.28740853421721,42.525849988091025,6547.656533321998,0,0.2016999626310254,7,1
50.048579632919065,41.63866805212945,487.13454241349996,1,0.42974538107566673,1,4
109.8453329412241,35.355736563819754,6257.409062504629,0,0.4940428669357333,4,1
142.91918454001248,21.86097312173562,5193.186957597179,1,0.055217626750405646,2,3
132.03947534354626,41.46242138691237,5548.3468618384695,1,0.9546375133600558,10,3
55.98677938918857,36.34398045647819,3722.3535029420073,1,0.12857726079687848,3,2
190.97305613263882,41.894879360422856,998.4441975868306,2,0.6974612672267269,1,2
147.5793833391537,41.04891578708353,2094.7244893981115,1,0.5062310360908802,2,2
110.87081050228014,42.48405801481944,9517.298189484183,3,0.025632249884422587,1,4
122.34414924687044,34.504225859329495,4205.255710255153,0,0.9247474758643617,8,4
83.92001248555798,23.92908650941842,4773.494927142468,3,0.8518368088189332,4,1
49.54619790023149,38.79240925463128,716.5559405637022,2,0.5242579279038355,3,0
71.19453573025231,37.37326598145518,568.1490495310097,0,0.22894233613944526,1,3
151.56922209287382,40.783089241574444,7228.378181058225,1,0.12162289068009424,2,3
2.8786977259511737,24.75666816942059,5473.327708386891,0,0.3633924794321266,3,3
23.214528101383248,25.4593055972081,5185.318645319413,2,0.2554282810460905,3,1
9.20052840435055,44.9314664821412,2582.620398142153,2,0.5066912010062987,6,1
8.145760463794026,40.999378356657985,7498.557169973238,3,0.966409296123429,10,2
171.09211680220145,45.430397683609044,1848.7184752632204,0,0.5749534932296414,8,0
140.73157187600472,41.244028992589776,2061.360487877996,0,0.8899310558900979,6,2
94.83476581746504,36.72034856772845,4714.979279213099,0,0.6508788374957772,2,1
19.566832130200297,38.315716636780465,3005.542648697021,3,0.47524652658720046,2,4
98.32317502336647,44.89558187032028,2625.1372160848346,2,0.8546075627333712,7,2
94.69435415611314,36.206589126334336,6523.3289166226505,1,0.4713681101729975,1,1
34.640373982003034,37.706957081194844,6579.523103141736,0,0.868628170510361,1,1
86.77032984759461,24.38134804810082,8280.267284039306,3,0.2915767695757653,7,4
79.70094687947469,33.26979416325088,4293.543956335163,3,0.12881307376298812,9,4
123.17001961044329,40.05911913482677,916.2338920562723,1,0.8553144643629383,5,4
127.01873017352877,27.58639555285823,2881.930572230285,2,0.5874151637926668,1,0
9.060801954408904,25.66311705468698,9804.053539328806,0,0.8890923982489601,5,1
74.92252292529425,28.787150630283634,6043.3340372804805,0,0.9378272069923832,1,4
125.17198314284728,26.762017583799334,7155.423431049999,3,0.053628390371449175,10,0
100.62725171601754,26.017553837019083,272.10673032906243,2,0.5009693018588683,9,3
171.29796823766446,31.895823600306436,5278.416175388705,0,0.37496454907452925,4,3
131.738726323789,45.41947838873895,567.7808438116706,1,0.6258583970701171,9,3
32.58688541628594,34.19767010868411,5778.4560784961905,2,0.7935911972023235,2,1
