distance_from_trigger_zone_km,time_since_last_claim_hr,weather_api_mismatch_score,claim_hour_of_day,accelerometer_flatline_index
0.9351332282682329,377.1361032880978,1.1606695640007807,13,0.17041033676900164
1.5602040635334324,403.2572378807932,0.004715212637451671,11,0.128348650845035
1.640130838029839,272.74537822336595,3.785752901537196,15,0.03520656021600015
0.5545633665765811,396.9781294556277,4.926036629555469,8,0.03174054247166729
2.9087538832936755,180.75756861593737,4.049565601530452,22,0.08246684312666451
2.3253984700833437,589.0771950261732,2.3010330907830765,17,0.015038569540351278
2.8184968246925672,172.84211355753166,4.518836306995533,21,0.1511154390567746
2.6844820512829464,105.09734680572143,2.04923836559175,11,0.08029076406075442
1.7936999364332555,341.15732971200975,2.6246704212173375,17,0.06860475455627806
2.7656227050693505,490.38259934807354,2.385648836978416,18,0.10182166647828716
0.2654775061557585,342.14570635533977,2.2381193633276246,12,0.14179136075256957
0.5879485872574356,233.97877667127938,3.8759538464695287,16,0.11386938889861042
0.1356818667316142,423.0910355743762,2.63384453634746,12,0.16048055634439742
0.975990992289793,281.18556939699835,1.5835856101260803,20,0.1258725127740235
1.166031869068446,674.8870877650975,1.2907908382923916,18,0.15759405348165278
0.8140470953216877,668.0175338136005,0.18873658483716693,10,0.13935645471293498
2.486212527455788,385.5938630212481,2.91597580941523,18,0.038624568052747305
1.0702599800807677,268.33804398026973,1.1498070770051712,11,0.010470890037159753
0.8428035290621423,543.3529821788615,0.7406696100819155,17,0.1806793601006763
1.6280882494747453,72.67109802062078,3.2691498191383883,14,0.18913123307641685
0.42277267492428794,367.0447720613336,3.4060462891077443,8,0.14538645932629443
2.406590942262119,274.00932094966413,3.76077446128833,18,0.1448411645391898
0.22365193103931247,666.6001147889167,2.5178844816929575,13,0.054029416098821906
2.960660809801552,56.06603432724267,4.4702730260194325,15,0.10848834177636657
2.3167343078899725,419.4915964827306,4.681713766991139,8,0.19844793274092165
0.5961470446025172,545.7259264767727,4.036854698962447,15,0.1712287196140039
0.016566351370807197,373.93208761615574,3.177967410040936,14,0.060878870510399336
2.4463842853645024,105.39083626934895,1.5186047679559433,8,0.060209173139578076
2.120572031542851,701.4940540987503,4.914724608101106,16,0.09671545822961183
2.1870215041229617,396.1030098847378,1.3706808359596918,18,0.0809197332335569
2.3138110400578373,460.73315618237564,1.0132846099521553,10,0.07423060925603493
0.22213395520227108,207.00177397944492,2.210770568932914,9,0.12539438176122067
1.0753971856328177,372.9107131917722,0.2842028535619423,14,0.0022984939267075124
0.34760717857538914,336.3884585959923,4.8924723233589535,18,0.15266792720665537
2.5893102776267805,98.33000582533307,2.942167782082124,10,0.148010599335157
1.8698943804826738,119.33975758389798,2.7847604583208763,8,0.16606513611894025
0.9926940745579476,610.7815331838165,3.2789813994985995,17,0.1682901346613627
0.1906750508580709,209.15900788282863,2.485118238886033,20,0.1132799389520937
0.9329469651469866,179.01195844707973,0.1603175854727079,10,0.15601478712465813
0.9755499660802411,387.3004952400936,3.061556444201984,13,0.09847902509610384
2.1888185350141924,564.5980722756087,3.580869384782153,10,0.19030596728366012
1.9126724140656393,89.62806048507989,2.0837453031202657,12,0.03813970595748695
2.6616382277289796,435.6149219969079,3.786477860355965,16,0.18312341841477986
1.4166447754858478,128.1094175888653,1.1350064966921032,14,0.05170607225354462
0.3587827378149051,72.5018261548156,1.1063829553309201,9,0.020544674737370407
2.1397343616689852,83.44393585301009,0.8070849384378698,8,0.0878208894813935
2.2823551458506923,608.5582807160725,1.8599737989458092,14,0.12298344848321188
1.6838315927084886,127.27750899805737,4.235060176945417,11,0.04619797463999045
2.3129015398636827,78.3417168850602,4.139560310745321,18,0.11115924822885957
1.4813867890931722,342.26872416003704,1.914121039817519,14,0.16157867138690096
1.568198488145982,615.1636131450407,2.945593679901183,13,0.05141699316074455
1.282623055075649,224.3384290008109,3.604081582374578,14,0.1160644491828406
0.07625738023228557,331.3908789774158,1.206033873140115,11,0.06786251923861607
0.32367428097991335,74.82794188284082,0.8407054294737354,10,0.10595369350609606
0.09428755706020275,349.7807614986366,4.860479966061555,19,0.1333838039149939
1.909231233791341,436.15599018815385,3.0877865660480923,12,0.07008451436321848
0.94306794322898,431.6495401214413,4.90707860916832,10,0.1988965764904268
1.5257120734941083,271.3907371411734,1.6887799356611455,21,0.11275503968592818
2.722699421778279,260.0382974056271,3.5151584998706573,10,0.16489231181858777
0.7478766874466248,119.65107192539378,1.1130181827061887,11,0.14502704458215823
1.2311487691068892,294.48847147429234,1.3060008563695646,15,0.17056106274058955
2.266653415629146,114.86041748263224,2.5595106063481197,9,0.03476019090771359
0.6863944964748674,563.1524748464986,1.5980906275403561,11,0.0445107419455342
0.23093972948637898,697.3363280867809,0.8381078192029223,18,0.09748223557805805
0.8692543587413041,699.890034880027,1.31440350994663,10,0.17046573529708847
0.48366386176201326,629.3277787802647,0.1787419723293232,14,0.03952131627817175
2.7890929570277194,451.732324356224,3.522118107387433,9,0.1942131664214597
2.424361138693251,518.9817485478873,2.460583285429308,8,0.025520461663028283
1.9002112695312703,239.65829940123825,0.4712153320226281,17,0.0350155890361016
2.614381770563153,471.8777223560011,0.858469965642456,8,0.03344675667321508
2.4110162306973435,354.19649722359765,0.5126726905632201,13,0.11720119060692391
0.5597101766581075,371.9156523300986,3.0629640413793826,10,0.1835082163193272
2.677676995469933,557.2258485721061,0.471051818062469,14,0.05102227743328767
1.6180267257469523,237.4491349613531,3.7714116651760805,15,0.1106073706917123
2.4223204654921875,261.7226190587173,0.10255459660195587,12,0.035154502009492154
2.6882738997704796,669.3592836384438,1.2468789399794606,12,0.12622737924155972
0.9540104249155916,85.78272613985335,4.453333379459536,19,0.024649267235902352
0.3301557735830303,374.34624853376476,3.59265659061123,9,0.09826215350253958
0.683805487625825,661.4021378740831,0.3648416646284386,15,0.1310363627353735
1.281323365878769,458.1639412538015,4.105630522425899,17,0.11582558335110205
2.4540442977674792,415.1855538705528,2.465175607701024,20,0.0280000965401485
2.5821917497690303,215.8280884421267,4.233915135844146,8,0.03227467430296587
0.02085639159357211,278.6811286513092,3.003698872251967,17,0.13427820096499765
1.5322419077326972,620.5765354207537,3.4091651601642936,16,0.16178185921795524
1.252233009446337,423.79458454840386,4.967507801978541,8,0.1816148805059182
0.6663234314121907,393.9067542045561,1.1616777296200909,8,0.1627223030692234
0.3595961020010484,114.91756749889944,3.1197278738069416,8,0.19478477577743894
1.0128455142108839,58.770921137842734,2.301606950286992,14,0.08165036083302708
2.8287291117375575,695.596446797697,0.19725976461345718,11,0.06623315084440687
0.9696087960622657,301.3347044167576,0.07235320751432517,19,0.005636810469023379
1.5563718652300982,453.3591777308669,0.5961428890892934,14,0.0899791711976187
2.1090568766855338,101.56852918185551,3.2454587026927406,12,0.1302743104826465
1.090888807137882,507.05280000588726,2.835815439566961,19,0.16308172826449513
2.915346248162882,674.6848282504058,2.767147805818637,21,0.05349107655487406
2.8873418848263337,434.847050014266,0.15928381264130043,14,0.1027182552738581
0.7553468874760925,132.7494966362759,2.346514981800035,17,0.1324019129228093
1.4917455176771564,438.91686646217636,4.623114089212643,21,0.11032057319681879
0.902634929450309,562.9853272063264,1.987959346553233,14,0.05480414348048155
0.8545214831324028,321.11191257774055,3.1246123489422817,11,0.15925648765901246
0.11066084206359839,639.2509666166663,3.899093378115718,9,0.03467220249438674
1.8286930019396905,483.9149446561489,3.9196263957094377,15,0.1809959667572728
1.5080370696865844,652.295273090344,2.5964004119763566,9,0.19051934981096227
0.15443625374996806,466.9955691582106,4.289759727011681,16,0.07311465241505243
0.8359393927098343,136.22551718724188,1.9568904668187348,12,0.07523635809719037
2.724797657899961,256.1128298626871,4.443466073923991,16,0.14865565178343884
0.7186856720009173,183.60620522565105,1.2011358319777266,22,0.09125771971040014
0.4346846162736693,658.7314064657314,1.4010820349528552,16,0.005722028719847039
1.468358280832689,558.9888452171883,0.2656031209950055,21,0.1839753455350482
2.956951362331802,502.5397039075241,3.9779091827114144,15,0.08615006839315256
0.7261658145345012,250.24936679244976,2.085276181163528,15,0.040699020108062256
2.0164066422176354,171.6780868177435,1.145583069556995,11,0.11113281462975722
2.284858845986153,556.3351311285487,1.1589513880828983,21,0.04378123251826332
0.712912631977199,366.6341396307415,4.506999706146166,11,0.04120439993632157
2.1846490458355787,199.73057904522278,4.169583002305185,21,0.10914626547812654
1.1033493981577598,462.36996932706484,2.7676544267859167,9,0.07820845843789381
1.8969174917807385,75.10434863703972,3.0805540020786055,11,0.11459865565064448
1.900589132282684,267.18641077418636,2.371627852751455,11,0.1993650873622481
1.6073240522242753,362.8703003652425,1.9583327143940443,13,0.17180363087415368
0.2708693101632249,147.42800052152074,4.5773844060916575,10,0.001534159857957751
2.505907486767714,709.6878089410442,0.6280635176015104,9,0.010111141907477951
0.9623401949152075,188.51342900422077,2.0922339485811396,22,0.12201588802624892
0.5595555311995627,135.59730338907445,1.7228095399393766,15,0.1252512162264596
0.12232542466429175,184.77543525199437,2.490753601255742,9,0.17563816881519867
1.7726788295647253,564.8090814833347,2.2881593727258753,15,0.12581143490436517
2.032693085526847,333.9398030306784,2.5944476582554072,14,0.045542907703148464
0.049763486783568456,427.95951151370554,0.6995948861349705,10,0.09370324554073017
1.5362791748978428,62.11815349483442,2.5657075075663855,13,0.16179708013423771
0.6794873255938139,71.13783936126738,1.2120940694360542,13,0.18456499291967432
1.9355183712283495,347.5947694837549,0.9216567449409563,17,0.04738302379334183
0.5230992870149743,596.792323431491,0.3241710939309561,21,0.10792094700266518
2.0728132143073976,642.8805264914838,3.8132627937807047,12,0.03178551003408055
1.1602060389016122,106.26681342427023,2.1372096042827997,20,0.09939993978551386
2.8101899662102037,409.7800046118873,3.1332184165587917,15,0.01802282414990022
0.41256283243797975,661.6903491796697,3.637966716523717,22,0.18834561399009486
1.0231990531507755,308.7176909553796,3.3965833265677676,18,0.1276112916565231
0.3404205637217672,605.4682387198637,2.3525035954484115,19,0.17084334834273543
2.774080854835688,137.84347975642112,1.9394926447586491,12,0.19965903483638126
2.632018060142943,676.5850970567607,1.8797995482033185,14,0.03653319894107565
0.7738248831454668,552.9564693810354,3.2002439846502817,13,0.1388286829919297
1.9799521381025371,680.576711952798,2.473971774709367,18,0.17739725870137163
2.4516666006036476,502.6867809472843,4.245661239942553,22,0.11518763348235801
1.6656024347983869,292.2074423036149,4.373509921633561,14,0.1279392756733122
1.5889517350680196,678.4577479366135,0.8528018900325923,20,0.08153421790342748
0.725556872701355,233.18087367976793,0.6811682577286282,16,0.1349521667433028
0.27930830341769763,271.2199348254843,3.1520046301799978,10,0.07911558293922477
2.69164727385998,518.9432568971695,1.506128740311397,17,0.09532392763028968
2.7012541714899916,562.2925532810596,0.0928535938254943,14,0.020582348524564975
1.8993043718198037,672.5591411466314,4.443213346814775,20,0.0015616800360763296
1.017089373146102,185.62721888577278,1.1345038362190412,17,0.01103022482778937
1.0476287238379827,584.2546796673186,4.646403258429046,10,0.038504328187520344
2.177867036610718,544.3029478827594,3.5871722543912683,20,0.09132076391901307
2.691330779857731,90.86994180241777,3.8132674495574213,9,0.004198814170290777
2.661259272795352,308.2139508932591,1.007307478965802,19,0.031187327830846504
2.339626637572872,238.01838714438625,1.1709721280840646,14,0.15628892077688772
1.9260949384628634,252.61756516590842,2.606338769120329,11,0.15243331165240942
0.2524198949851465,708.540303060759,0.8604992632493108,8,0.1579460583351
0.4848861422838413,479.94642185851154,1.5271584634151614,13,0.1843081886393548
2.695662565581238,530.2783780372317,1.6073123897390222,18,0.02381420014690383
1.8192871789787697,704.2870522756862,0.7981496662638204,13,0.03262797524557659
0.027591154849888944,301.4795978115332,1.0259141669758036,13,0.06671072292026288
0.3044146285980963,586.8365932002856,3.9427592100412827,9,0.18302823979618194
1.9905053073241674,340.0048073406209,0.8359792727363419,8,0.15509554860118901
0.01518475153865606,632.3266274596664,0.14228695921961243,10,0.06482425446646393
0.48242415425249596,169.40186776119575,3.1467747131446924,19,0.017527163556546977
1.6462013680997583,684.8451109871959,4.87991559696225,21,0.12327600522976684
2.07568559307808,195.01458805211115,1.656069073115607,9,0.05136383316113047
1.9558837785078016,267.220180691186,0.5932785159812615,13,0.10623051319371063
0.6728079283816794,556.1611813197565,2.851936626837654,20,0.1883606719201954
2.1365376640426077,312.6034551319533,4.531771055478231,19,0.11452344906286689
0.7117472624904002,456.71804518705216,3.9203088991423938,13,0.18476688728467283
0.9761990944778032,346.75339271865596,3.11257934206358,20,0.07860775719897509
2.2394742153540723,546.8725977243334,1.5752824830379968,12,0.12667026745775414
1.948898697141644,201.4386015917065,2.7094008663811,17,0.17877799478939285
2.5476702314825337,87.28376742318135,0.4562242065212768,17,0.11759746232182769
1.9728386769010302,249.5525551019005,3.3947271214033496,12,0.12297973540542084
1.7049258100064149,366.73542279158517,3.625480094488254,16,0.1432615964162449
0.2810243034842774,160.90947507348,4.825158114549594,21,0.17642155143765062
1.1031474091783005,286.4237786490932,1.3019867937253582,12,0.017636012248170598
0.7956071030451763,316.78858829327805,0.09228209521511321,20,0.06737187643521739
0.7319689301372507,86.56731895851982,2.728042322135753,17,0.07953694521612076
2.9190316642573366,439.98247077978544,3.533952521984072,13,0.18194193307783557
1.1792931740002812,642.2787835967052,3.95203737941494,18,0.1912015849032403
2.67613966553134,149.9712375044512,0.968694665124053,11,0.024076092933024953
1.8934158779917887,449.7269850058174,1.3087643451851183,17,0.023821535957756157
2.3844339106249453,494.70474570008867,2.5629546263364817,21,0.18697235885047248
1.5079112793155764,329.7929052417618,1.6530040498500091,21,0.05915438027651854
1.7307116538790774,519.1375787087894,4.302557432937225,22,0.04836288380743055
1.4775530814565916,324.0115972259601,2.3688007686936015,8,0.0071245731508197355
0.5857289633941335,387.11625752083626,3.997893220510015,11,0.05511918695412981
2.167356345784516,52.94124594057493,2.903098802411769,9,0.13870528544519764
0.8423170873225674,512.8359166985108,3.86545070808556,17,0.08520723254791235
0.07294789929436152,492.42228025085484,1.663364932651619,10,0.10337407033035205
1.9364168877215033,73.80538956330355,4.1570831096515555,14,0.1834591193229771
0.5313320382211468,295.46407216952946,1.3728615777551079,14,0.022937956534263296
2.821375753058743,705.9093970120005,2.730494040016454,8,0.014248143048519802
2.861785731007762,330.7349700461105,1.0700355658693712,15,0.17038614982477884
2.7445931706613456,385.3073122485976,2.3776326081309667,14,0.15497115948614132
1.1104761007663333,659.4730662833309,1.5908760475435157,8,0.0527468373890065
0.046369849586602285,529.9999805817883,1.3335171531860712,15,0.06484682527481658
2.7849556877631763,439.15112811547823,4.834925090140187,21,0.06205556715513205
1.284552444951943,584.1247458612007,0.8003705274336531,21,0.12956175960438227
2.899964457131009,628.854131058414,3.936629187286976,9,0.012242301397795875
2.8908599312677588,355.0287842074433,4.920824797416074,15,0.09788031705274539
2.5590283664020803,367.2728212341934,0.09950741870038915,10,0.02677459382254903
0.8833466762087571,307.42622875803363,3.495137070210475,17,0.1639477081852495
1.1552931858057758,697.6265260924055,1.2645590277814356,14,0.07613260086199305
2.553410014550571,516.4957228831155,0.20243912164152222,20,0.10551443864389186
0.950766015468833,103.92590049182458,2.014447894783154,13,0.0058635217557571956
0.5084782400582775,627.9088668663484,4.676089050854375,12,0.011652862708210466
1.6704037873750504,370.93628024197216,0.05882547183498843,22,0.13501096614669322
2.808464322482343,94.20262511591157,2.9394284596489086,18,0.1533541090282664
2.088089390024919,417.409995469745,2.5069823929766217,17,0.1420071169204403
1.710183510268095,328.33439547167177,4.3669208218552376,21,0.14740372729157206
0.2915294813123056,637.847600067684,0.4200085726031283,18,0.020923970109865797
1.8450216800975092,185.0843736255083,3.4076301494332517,9,0.13869016821950822
2.97016155031279,603.3842175787469,3.4005484921663864,9,0.036349516537818725
0.4202520457095721,422.7668004766242,3.3454000843114162,20,0.019603086375357084
1.55498895709121,84.69812375945119,4.711672474675185,19,0.1514321660909682
2.632119215783866,701.0800424907256,4.115437645034402,22,0.17788122342031296
2.2223058532626134,392.4774440373503,0.20986363121753004,8,0.14334198148103175
2.0910472229858037,243.46924604362343,2.3554142535225657,21,0.1611146905629507
2.1074522519613277,363.44139781678143,1.9897652810066675,16,0.1982176310243232
1.0784734536592655,624.4804305237526,1.5507361054540103,18,0.026951182281336906
0.8807755327934801,252.89489958676268,2.2566836257704863,15,0.19303051048660771
2.428083466435541,177.47853843906262,1.9209709246298874,15,0.1202395610980205
2.4303401840375423,134.73587793755235,2.1616694993933265,8,0.1626506314690041
2.601216955740311,248.16151571822195,4.896309328043213,12,0.130033836317534
2.739721657669414,572.1923144909092,0.4431648737479038,19,0.11400755775706983
1.5340271965828134,364.93291741121584,4.611154349193649,13,0.14072379880433758
1.5045488840615988,200.86763768205887,2.4011835673551336,22,0.06405173290259657
2.3948855369003255,159.67631973775144,3.118711227497706,9,0.18485430469838254
1.9498917923332955,271.59420821497474,4.1509148330884695,17,0.02305851441115574
2.10590063177311,679.6291785791964,1.8023151457462778,22,0.06360623681729242
2.3873780083083034,278.5139508604964,2.1521095404398345,12,0.006232470640100663
2.670016025452699,712.019379041515,2.04759240139357,13,0.05426460952921835
1.0139854705546074,374.07486627431933,1.8736551126787993,16,0.04364261542828088
1.1267488579198321,168.3981530909814,4.627646608234475,22,0.009926172135726241
0.281945819522607,646.8461416852383,4.144649455965061,17,0.09835481276972442
1.734840422988522,357.3588107466037,0.5449999493148805,8,0.09372720837112197
0.10782682139022626,524.8991428350405,0.5406167623854802,20,0.015549088779733778
1.3967940543973805,709.05418391655,2.139347574264956,17,0.05237010628168284
1.6279339041227299,81.71783541502253,0.4932868836640453,10,0.19066443209327122
0.8596237563848532,112.97874417724512,3.0954654763555984,19,0.022147324902084067
1.7724997817070323,532.1469302629721,0.7184580363086696,16,0.06100372977189364
0.09150074981714829,237.3864022145572,2.6118663198340055,22,0.00717247969093171
0.11204456624764325,171.85053875046657,0.03609973501858876,21,0.029777440524753354
2.4678016819789748,74.45118323885822,1.5829817420632337,8,0.1398794214931579
1.0805719242337886,62.68099045472761,3.3859536183632772,8,0.07334330013258776
0.38118153795565435,568.4543252964995,2.420194701139242,8,0.09041531413582411
1.566729780164413,138.3392631923376,4.891347429994941,14,0.03139567902613123
2.3099806592958325,362.3082539326134,4.370518980331054,20,0.13642803457826033
0.6474630824905295,455.1626598006126,1.7953538952157562,12,0.15030431961825075
1.8686714274570009,335.8524099822647,0.227432707361373,13,0.036222409903347956
0.256042394981304,66.21567036994864,4.228131500575094,20,0.008998692723988433
0.1550451635058231,574.5130097390747,4.556171551573357,22,0.0161882268618037
1.594063894704444,55.064886891991144,4.103136967095184,21,0.13140915144060356
1.6219053648303197,559.9900090216693,0.6397497045988243,15,0.027102120498967788
1.9122897044946197,648.3006198256185,4.989575672061439,21,0.0987837668337671
2.178274001167985,338.8684269504198,1.2929211077638691,20,0.030528306185234014
2.927556238387604,407.8845419217204,3.6210245640418504,9,0.03402960964104795
1.548901044903586,368.53283983906334,4.540174381678607,20,0.0008721006683037214
0.9688694188237379,309.54819171495086,1.178435571653547,9,0.06416485117167758
2.385558584306111,644.349287768882,4.54129277338533,10,0.017959453214572065
0.8124967537862227,648.7233191702336,1.547407895974335,20,0.07879225506808506
1.3169142621169083,273.6685970391112,4.882066111920281,10,0.11955686192351678
0.23536914402679787,461.32687469787703,1.406300101902373,20,0.07350638958562339
0.07605223024637253,670.8818817620207,4.767179123789176,10,0.14101632616706705
2.887945244033775,694.5033112885882,0.2677232544633745,11,0.14829035360787163
2.5079403615366176,390.02047516361597,3.546360058349065,10,0.13932127747216236
2.0879226182810937,352.2982691510676,2.6605556691850185,9,0.18734271192629964
1.2268588332428096,235.28258030396933,2.3893853856136533,16,0.04745885539903021
0.5198829602125373,692.3618987839556,1.1174715712792,13,0.03789129062299532
0.46931112801325814,143.97121260576688,3.5279789488824598,10,0.12194229784837343
0.750728694493786,437.6454751040712,0.9540474572315355,16,0.1189754018868367
1.6476799941183615,237.87377977252532,2.764208979923841,22,0.10201966673496142
2.143787768100187,235.49357111371933,1.2662268152012541,11,0.0008706382988528994
1.9805921301531937,320.13889071679864,4.77810689890678,11,0.1110476459811997
0.8398016908378285,719.1888528681199,0.14315596917826412,15,0.1865596113745958
2.8645958419895825,84.93735819636044,0.9986414005561828,14,0.06691553782257258
2.2136907500873058,436.78010183277314,1.2115530319372385,22,0.1935198386640501
1.6630621575342022,103.48849019970626,2.070339128839082,14,0.07135133583953886
1.8351622387030568,151.83799775362874,1.1636512093502676,17,0.02797090050356357
1.2588001872833696,343.3862968713879,2.4567454513439264,14,0.0796806829854277
0.7431929685034724,391.0292082648086,4.362327616292695,17,0.09892226258470882
1.0679180359537848,221.90849842096011,3.560317107045854,18,0.12589288203531823
2.2735383313931075,260.65919194760767,2.899809902675555,12,0.10097563240446682
0.043180465889267605,106.44183761198701,0.44501588991339824,22,0.10734372548124363
0.3482179215207487,251.76369474333634,3.469960541946378,14,0.004813407671521075
0.13800792606525825,697.5272712637257,0.8320714215546993,11,0.05072403382679787
0.12218640695691041,682.8433604839076,3.93183692980849,15,0.062139331587834405
2.5663817520330214,273.0382109720539,1.250283792550766,16,0.19741770757628982
2.110973578140071,431.61384517932777,2.0852436416045044,20,0.05911354769740673
1.4225214872619756,659.2481028265546,1.7523510115896395,19,0.17931576976485708
0.29350248195300443,52.15552881468257,4.2940695733742835,10,0.060947240108215756
1.4748476253504972,592.7793592668618,0.6327222935670407,14,0.019222066208478217
1.4204153123416972,685.3043394741536,2.828224411923943,19,0.04952347981218888
0.5196056097300455,109.37089347215034,0.7103080472153112,17,0.05456567698285959
1.3015549477139192,156.49284501412293,3.523979180660933,16,0.19564971877779685
1.1955142031921202,693.6215154623509,4.5253906389724055,8,0.13485830111344743
1.8475502941566493,409.22697652631274,2.173038269336267,9,0.1863361991241932
1.9052809526029315,57.54013836499833,2.4404613013248793,14,0.16699900444096438
0.13591202931613355,221.12870316909158,4.637114182413812,22,0.11571969813561951
1.1238378438794137,350.36214910867363,2.6049569432467856,20,0.13507758484911267
1.8775797471427091,513.6347882086438,2.4379921902478046,9,0.12496743873920631
1.5094087757402632,540.6837741079294,2.891645513521521,14,0.13325260523835733
2.5694695235649667,716.9232566859065,3.4461486818147598,8,0.05295473292545525
1.976080894856835,241.20752598588606,0.5344168754351569,22,0.08162502684158741
0.48880328124428907,409.6839084556154,4.1055526387075805,10,0.11852316231962928
0.21170624220128953,406.3934241616546,2.1775251372662963,22,0.007185693011171424
1.9272578346189468,320.5936143485436,0.3617425494874277,12,0.09656698028033868
0.07953393162486544,161.67679266210638,3.9309133459910655,21,0.17194538667957066
1.75732674382039,704.8508104595422,1.8847498584313604,19,0.09847354551706598
2.820690724274873,621.4291494399458,0.5018374754752697,21,0.11046467373109987
1.7264225336276369,382.8797950137274,3.1688951977162527,18,0.04038102410303817
1.1645097786195657,453.380924043668,4.400656767168209,13,0.1588686687970876
1.9298646553270595,200.71942799209307,4.438767547069932,22,0.07177565760750577
1.3747586714745499,413.4249113032539,4.7883173740448655,20,0.19131751069590888
1.6368503679478048,515.0199294576317,4.33852729883344,16,0.19874296165191585
2.8243944263295755,394.19224307578764,0.010704596727376114,16,0.1832001085191686
1.1583079134023229,713.4716346330805,1.9012058320669512,10,0.016975348963228786
2.883571691471743,458.821592998472,4.092712899527515,21,0.06663663109920537
2.716051925868191,297.2943348619376,1.831265029992371,15,0.1890275270205035
0.5873734043678893,566.8861625578432,3.007742531898531,20,0.16090665896888753
0.20808390262549636,162.55080778286344,3.0315847368726603,11,0.18223671786148593
0.30233400413227995,306.3946268106111,1.8251265201941154,14,0.11451063872821976
0.054665476954649184,281.15641465373767,4.522369636406438,13,0.09607951763750605
0.2833288822677852,338.1743679124263,2.516141726930588,15,0.021299263400890212
2.0490203202490704,573.3560430241041,2.323921029687504,13,0.16789430846461983
0.21356594538068696,373.3642776138098,4.98756872830948,11,0.14902830968409572
0.9569268908812839,581.577710578727,2.467501820363083,9,0.01177532060308244
2.5346259329083636,435.4005429099899,0.8919912596429053,14,0.04188291791905707
0.0698158072074776,277.8706600898772,2.5653471143171904,18,0.11145551266300209
2.4434054477668075,592.3057157552935,4.0700836775996505,22,0.13688048041292775
0.8455643243201998,208.13065861167755,3.884301634491407,20,0.0275340528522013
0.35449448286496876,198.78536242546258,3.942908825542355,18,0.04896496369246477
2.090211496092452,387.02596496484966,3.540118919989559,11,0.038622042341802804
